name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
validation-22,3.716,78,20.99,7.43,negative,"Review: while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer mentions that while they find it interesting to hear characters discuss early rap records, such as the Sugar Hill Gang, the constant referencing of ""hip-hop arcana"" can be off-putting for some audiences. This suggests that the reviewer believes the excessive focus on hip-hop trivia may turn off casual viewers who might otherwise enjoy the show."
validation-23,3.739,64,17.12,7.412,negative,"Review: i 'm just too bored to care . 
Is the sentiment positive or negative?","The sentiment expressed in the sentence ""I'm just too bored to care"" is generally considered negative. The phrase ""too bored to care"" suggests that the person is not interested, engaged, or enthusiastic about whatever they are experiencing or discussing, and as such, their feelings can be seen as apathetic or indifferent."
validation-24,4.038,51,12.63,7.423,negative,"Review: though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses disappointment in the script, stating that it is ""disjointed"" and ""haphazard,"" and suggests that even with the efforts of Perry and Hurley, the film fails to be entertaining."
validation-25,1.942,36,18.54,7.4,negative,"Review: do not see this film . 
Is the sentiment positive or negative?","The sentiment of the statement ""do not see this film"" is negative. The speaker is expressing their opinion that the film is not worth watching and is advising others to avoid it."
validation-26,5.980,105,17.56,7.435,negative,"Review: his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the comedian's comedy premises, describing them as ""hackneyed"" and ""just plain crude,"" suggesting that they are not original or thought-provoking. Additionally, the use of words like ""calculated to provoke shocked laughter"" implies that the comedian is relying on shock value rather than substance or depth in their humor. Overall, the tone of the review is critical and suggests that the comedian's style does not meet the reviewer's expectations for quality comedy."
validation-27,3.733,51,13.66,7.409,negative,"Review: there 's not enough here to justify the almost two hours . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the content, stating that ""there's not enough here to justify the almost two hours."" This indicates that they did not find the film engaging or worthwhile, and their opinion is accordingly critical."
validation-28,4.152,80,19.27,7.431,negative,"Review: stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . 
Is the sentiment positive or negative?","The sentiment in this review is negative. The reviewer expresses disappointment in the film ""Stealing Harvard"" and suggests that it may be the last attempt by the Farrelly brothers and the film's star, Ben Green, to make successful comedic movies. The use of phrases like ""wheezing to an end"" and ""half-hearted movie career"" indicate dissatisfaction with the film and its creators."
validation-29,4.417,69,15.62,7.413,negative,"Review: that 's a cheat . 
Is the sentiment positive or negative?","The sentiment expressed in the phrase ""that's a cheat"" is generally negative. The word ""cheat"" has a negative connotation, suggesting that something is unfair or dishonest. Therefore, when someone says ""that's a cheat,"" they are likely expressing disappointment, frustration, or anger about what they perceive as an injustice or violation of trust."
validation-30,2.779,40,14.39,7.406,negative,"Review: the film tries too hard to be funny and tries too hard to be hip . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the film's attempt to be both funny and ""hip,"" suggesting that these efforts may have come across as forced or insincere."
validation-31,5.798,116,20.01,7.441,positive,"Review: the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
Is the sentiment positive or negative?","The sentiment of the review is mixed. The reviewer acknowledges that the film's structure may be similar to previous installments in the ""Good Will Hunting"" trilogy, which could lead to actors Matt Damon and Ben Affleck seeking additional residuals (rewards for their work). However, they also note that this is not part of any original plan for a third film in the series, suggesting that it may feel like an afterthought or a cash grab. Overall, the review seems to have some reservations about the film's execution, but also recognizes its potential appeal to fans of the franchise."
validation-32,3.925,57,14.52,7.416,positive,"Review: altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . 
Is the sentiment positive or negative?","The sentiment expressed in the review is positive. The reviewer states that the film is ""successful"" and describes it as a ""most touching reconsideration of the familiar masterpiece."" These phrases indicate that the reviewer has a favorable opinion of the film, finding it both entertaining and emotionally resonant."
validation-33,2.846,41,14.40,7.413,positive,"Review: this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer is praising the ensemble comedy for its ability to deliver both gentle laughs and gentle sentiments, indicating that it is a well-crafted and enjoyable piece of entertainment."
validation-34,3.499,70,20.01,7.415,negative,"Review: it 's like watching a nightmare made flesh . 
Is the sentiment positive or negative?","The sentiment expressed in the phrase ""it's like watching a nightmare made flesh"" is generally negative. The use of the word ""nightmare"" suggests a terrifying and unpleasant experience, while the phrase ""made flesh"" implies that this nightmare has been brought to life in some way. Overall, the tone of the sentence is one of fear and discomfort."
validation-35,3.855,64,16.60,7.419,positive,"Review: without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . 
Is the sentiment positive or negative?","The sentiment in the review is positive. The reviewer praises the director, Carlos Carrera, for effectively weaving a novelistic story with intertwined relationships and complex moral themes. The use of words like ""expertly"" and ""novelistic"" suggest that the reviewer enjoyed the film and found it to be well-crafted."
validation-36,3.570,47,13.16,7.405,negative,"Review: one long string of cliches . 
Is the sentiment positive or negative?","The sentiment in this statement is negative. The phrase ""one long string of cliches"" suggests that the content being reviewed contains many overused and unoriginal ideas, which is generally considered to be a negative aspect of writing or storytelling."
validation-37,4.002,76,18.99,7.422,negative,"Review: it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . 
Is the sentiment positive or negative?","The sentiment in this review is negative. The reviewer expresses dissatisfaction with the plot, describing it as ""hampered"" and suggesting that it has a ""lifetime-channel kind of feel."" Additionally, they criticize the lead actress's performance, stating that she is ""out of her depth."" These comments indicate that the reviewer did not enjoy the movie and had a negative opinion of its quality."
validation-38,6.156,95,15.43,7.43,negative,"Review: the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . 
Is the sentiment positive or negative?","The sentiment of the review is mixed. The reviewer starts by stating that ""the longer the movie goes, the worse it gets,"" which indicates a negative sentiment towards the film's runtime. However, they also mention that ""it's actually pretty good in the first few minutes,"" suggesting that there may be some redeeming qualities to the beginning of the movie. Overall, the review seems to lean more towards a negative sentiment due to the perceived decline in quality as the film progresses."
validation-39,3.834,67,17.47,7.416,negative,"Review: it 's a cookie-cutter movie , a cut-and-paste job . 
Is the sentiment positive or negative?","The sentiment of the statement is negative. The phrase ""cookie-cutter movie"" implies that the film lacks originality and is formulaic, while ""cut-and-paste job"" suggests that the film has been assembled without much thought or effort. These terms have a negative connotation and indicate that the reviewer did not enjoy the movie."
validation-40,5.005,92,18.38,7.426,negative,"Review: it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer states that the offering ""offers little beyond the momentary joys of pretty and weightless intellectual entertainment,"" which implies that they do not find the content to be substantial, meaningful, or fulfilling. The use of words like ""pretty"" and ""weightless"" suggests that the reviewer finds the material superficial or unfulfilling. Overall, the tone of the review is critical and indicates dissatisfaction with the product."
validation-41,3.335,47,14.09,7.416,negative,"Review: the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer criticizes the film for asking the audience to care about a character who they perceive as having no redeeming qualities, and suggests that this approach may be unsuccessful in engaging viewers emotionally."
validation-42,4.677,94,20.10,7.434,negative,"Review: for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . 
Is the sentiment positive or negative?","The sentiment of this sentence is negative. The use of words like ""writhing,"" ""wailing,"" ""tears,"" ""rage,"" and ""opium overdoses"" suggest that the experience of love is one of suffering and pain, rather than joy and fulfillment. Additionally, the phrase ""there's no sense of actual passion being washed away in love's dissolution"" implies that the speaker does not find the end of love to be a satisfying or fulfilling experience."
validation-43,4.528,75,16.56,7.419,negative,"Review: expect the same-old , lame-old slasher nonsense , just with different scenery . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses disappointment in the content of the film, describing it as ""same-old, lame-old slasher nonsense"" and suggesting that there is no improvement over previous iterations. Additionally, the use of phrases like ""just with different scenery"" implies that the reviewer believes the film's lackluster quality cannot be redeemed by its setting."
validation-44,3.462,46,13.29,7.409,negative,"Review: sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
Is the sentiment positive or negative?","The sentiment expressed in this sentence is negative. The reviewer seems to be criticizing the film for not valuing its extensive archive footage and instead taking a less objective stance, which they believe detracts from the overall quality of the film."
validation-45,2.643,49,18.54,7.407,positive,"Review: the film is powerful , accessible and funny . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer uses words like ""powerful,"" ""accessible,"" and ""funny"" to describe the film, which suggests that they enjoyed it and found it to be effective in conveying its message or entertaining."
validation-46,4.210,82,19.48,7.426,positive,"Review: the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . 
Is the sentiment positive or negative?","The sentiment of the review is generally positive. The reviewer mentions that the screenplay ""covers a lot of ground, perhaps too much,"" which could be seen as a criticism, but then goes on to say that it ""ties things together neatly"" at the end, which suggests that despite its length, the story was effectively concluded and satisfying. Overall, the review seems to appreciate the film's narrative structure and execution."
validation-47,6.122,84,13.72,7.422,positive,"Review: this is a good script , good dialogue , funny even for adults . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer states that the script is ""good"" and has ""good dialogue,"" which indicates they enjoyed the writing and conversation in the film. Additionally, they mention that it's ""funny even for adults,"" suggesting that the humor was appropriate and appealing to a wider audience. Overall, these positive comments indicate that the reviewer had a favorable experience with the script and found it entertaining."
validation-48,4.919,96,19.52,7.432,negative,"Review: ... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer criticizes the film for being ""cliche-riddled"" and ""self-serious,"" suggesting that it lacks originality and fails to engage the audience. Additionally, the use of phrases such as ""plays like somebody spliced random moments of a Chris Rock routine into what is otherwise a cliche-riddled but self-serious spy thriller"" implies that the film does not live up to its potential and is not worth watching."
validation-49,6.124,76,12.41,7.422,negative,"Review: involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with both aspects of the work being reviewed, specifically mentioning that there is a mystery revealed in the story that they feel was given away too early, and that the characters are poorly drawn, which makes their outcomes unimportant. These criticisms indicate that the reviewer did not enjoy the book or find it to be of high quality."
validation-50,2.511,51,20.31,7.412,negative,"Review: the result is a gaudy bag of stale candy , something from a halloween that died . 
Is the sentiment positive or negative?","The sentiment in this review is negative. The reviewer uses phrases like ""stale candy,"" ""halloween that died,"" and ""gaudy bag"" to describe the product, which suggests that they did not enjoy it and have a negative opinion of it."
validation-51,6.756,115,17.02,7.442,negative,"Review: if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer states that the movie ""succeeds in instilling a wary sense of 'there but for the grace of God, '"" which implies that the film has achieved some level of emotional impact on the viewer. However, they go on to criticize the film's self-consciousness, suggesting that it prevents the audience from becoming fully immersed in the story and characters. Overall, the review suggests that while the film may have had an effect on the viewer, it did not leave a lasting impression due to its overly self-aware nature."
validation-52,5.037,90,17.87,7.431,positive,"Review: an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . 
Is the sentiment positive or negative?","The sentiment in this review is positive. The reviewer uses words like ""entertainingly acted,"" ""magnificently shot,"" and ""gripping"" to describe the film, which suggests that they enjoyed it and found it engaging. Additionally, the fact that the reviewer mentions the film's length as a factor that sustains interest indicates that they did not feel the movie was too long and were able to enjoy it from beginning to end."
validation-53,4.893,80,16.35,7.429,positive,"Review: the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . 
Is the sentiment positive or negative?","The sentiment expressed in this statement is positive. The reviewer finds the ""fly-on-the-wall"" method, which involves observing events and people without being directly involved, to be a refreshing change from the more common approach where filmmakers become a visible part of the story they are documenting. This suggests that the reviewer appreciates the way the documentary was made and values the perspective it provides on rural French school life."
validation-54,2.493,35,14.04,7.403,negative,"Review: you wo n't like roger , but you will quickly recognize him . 
Is the sentiment positive or negative?","The sentiment of this statement is neutral. It does not express a positive or negative emotion towards Roger, it simply states that someone may not like him but will recognize him eventually."
validation-55,5.371,100,18.62,7.431,positive,"Review: director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . 
Is the sentiment positive or negative?","The sentiment expressed in this review is positive. The reviewer mentions that the director of photography, Benoit Delhomme, ""shot the movie in delicious colors,"" which suggests that he used vibrant and visually appealing techniques to enhance the film's aesthetic appeal. Additionally, the use of words like ""grand"" to describe the costumes and sets implies that they were impressive and well-designed, further contributing to the positive impression of the film. Overall, the language used in the review indicates a favorable opinion of the movie."
validation-56,0.591,13,21.99,7.39,negative,"Review: very bad . 
Is the sentiment positive or negative?","The sentiment expressed in the phrase ""very bad"" is negative."
validation-57,3.040,52,17.11,7.417,negative,"Review: at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . 
Is the sentiment positive or negative?","The sentiment of this statement is neutral. It is not expressing a positive or negative opinion about Derrida's work, but rather making a statement about the potential lack of understanding that one may have entering a theater where Derrida's work is being presented."
validation-58,7.660,130,16.97,7.445,positive,"Review: a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear . 
Is the sentiment positive or negative?","The sentiment of the review is generally positive. The reviewer describes the film as ""difficult"" and ""absorbing,"" which suggests they found it engaging and thought-provoking. They also note that the film has more substance than many other films, even though it contains repetitions and inconsistencies. This implies that the reviewer appreciated the effort put into creating a complex and nuanced story. However, there is a slight negative aspect in the phrase ""than do most films that are far more pointed and clear,"" suggesting that the film may not be as straightforward or easily understandable as some others. Overall, the review seems to have a favorable opinion of the film."
validation-59,1.473,39,26.48,7.413,positive,"Review: not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 
Is the sentiment positive or negative?","The sentiment in this review is positive. The reviewer is praising the way the violence and death are depicted in the film, comparing it to the grandeur of Akira Kurosawa's Ran."
validation-60,5.911,83,14.04,7.434,negative,"Review: it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses disappointment with the movie ""Kung Pow"" and suggests that while it may be amusing at times, it does not compare favorably to other martial arts films in terms of humor. The use of the phrase ""any funnier than bad martial arts movies are all by themselves"" implies that the film falls short of expectations and fails to provide a satisfying viewing experience."
validation-61,3.957,74,18.70,7.42,negative,"Review: feels too formulaic and too familiar to produce the transgressive thrills of early underground work . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer seems to be disappointed with the feeling that the work being reviewed is too formulaic and too familiar, which they believe prevents it from producing the same level of transgressive thrill as earlier underground work. This suggests that the reviewer believes the work lacks originality or innovation, which is generally considered a negative aspect of art."
validation-62,5.193,83,15.98,7.424,positive,"Review: deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises 
Is the sentiment positive or negative?","The sentiment in this review is positive. The reviewer uses words like ""deliriously funny,"" ""fast and loose,"" ""accessible,"" and ""full of surprises"" which all have positive connotations. These phrases suggest that the film is enjoyable, entertaining, and easy to understand for people who may not be familiar with its subject matter. Overall, the language used in the review indicates a favorable opinion of the film."
validation-63,6.835,109,15.95,7.438,negative,"Review: it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . 
Is the sentiment positive or negative?","The sentiment expressed in this review is negative. The reviewer mentions that the performance showcases Carvey's talent for voices, which could be seen as a positive aspect. However, they go on to state that there is ""not nearly enough"" of this talent being displayed, suggesting that the overall experience was lacking. Additionally, the reviewer notes that the show requires ""every drop of one's patience to get to the good stuff,"" indicating that the pacing may have been slow or unengaging. Overall, these criticisms indicate a negative sentiment towards the performance."
validation-64,3.243,62,19.12,7.422,negative,"Review: too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with various aspects of the work being reviewed, describing it as ""restrained,"" ""mercenary,"" ""obvious,"" ""dull,"" and ""pretentious."" These criticisms suggest that the reviewer did not find the work to be satisfying or enjoyable."
validation-65,6.489,101,15.56,7.434,positive,"Review: for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . 
Is the sentiment positive or negative?","The sentiment expressed in this review is generally positive. The reviewer states that the experience was ""eye-opening,"" which suggests that they found it informative, surprising, or thought-provoking. They also mention that the topic (pentacostal practices and theatrical phenomenon of hell houses) may be unfamiliar to some people, indicating that the review could potentially serve as a helpful introduction or introduction to these topics. Overall, the language used in the review conveys a sense of interest and appreciation for the subject matter."
validation-66,3.952,74,18.72,7.425,positive,"Review: ... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . 
Is the sentiment positive or negative?","The sentiment of the statement is positive. The reviewer expresses admiration for the story being referred to, stating that it is ""a story we haven't seen on the big screen before"" and that it is one that ""we as Americans, and human beings, should know."" This suggests that the reviewer believes the story has important and relevant content that is worth sharing with others."
validation-67,5.106,70,13.71,7.421,positive,"Review: few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . 
Is the sentiment positive or negative?","The sentiment expressed in this review is positive. The reviewer seems to be praising the film for its ability to effectively convey the emotions and aspirations of young boys playing baseball, as well as those who watch them from the stands. The use of words like ""perfectly"" and ""hopeful"" suggests that the reviewer has a favorable opinion of the film."
validation-68,1.962,36,18.35,7.405,positive,"Review: not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
Is the sentiment positive or negative?","The sentiment of this statement is positive. The reviewer is praising the actor for making a strong impression in their underwear, which suggests that they found the actor's performance impressive and memorable."
validation-69,1.605,30,18.69,7.4,negative,"Review: scores no points for originality , wit , or intelligence . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the lack of originality, wit, and intelligence in the subject matter being reviewed."
validation-70,6.605,111,16.80,7.439,positive,"Review: it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . 
Is the sentiment positive or negative?","The sentiment expressed in this review is positive. The reviewer mentions that the novella ""gets onto the screen just about as much of the novella as one could reasonably expect,"" which suggests that they were satisfied with the adaptation's portrayal of the story. Additionally, they describe the adaptation as ""engrossing"" and ""moving in its own right,"" indicating that they found the film to be engaging and emotionally impactful. Overall, the language used in the review is favorable, suggesting that the reviewer had a positive experience watching the film adaptation of the novella."
validation-71,4.071,62,15.23,7.417,negative,"Review: velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the idea that ""independent film"" has become a commodity, meaning it is being sold to the highest bidder rather than being treated as an artistic endeavor. They also criticize the fact that this trend has led to films that lack substance and quality."
